Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level
306,5.687311341836592,3.2,6.200081031226454,3.2,6.519502122808913,2.6153389077247047,Low
307,9.41489113456863,2.6,7.777883404370964,1.4,2.5476366078127604,3.7567690591764555,High
308,9.964481420915,2.6,8.427500726818646,2.6,0.9307675862730603,3.2606687906357927,High
309,6.498591083173395,0.2,7.900874473905711,5.7,3.252955969410007,3.264551452759207,Moderate
310,6.5,2.1,5.0,2.7,7.41061089571488,2.7330710206364985,High
311,9.487518001219945,1.4,8.397889683029469,4.4,1.2133367813942173,3.141320365494663,High
312,9.072155709299512,3.7,7.71136399834688,2.2,0.6442944400415141,3.453962077696678,High
313,6.799381702224528,2.5,5.413035007305438,4.5,4.015645762871367,3.238439231595178,High
314,8.682731667577555,2.8,5.273784192818852,1.8,5.410052614188026,3.30279696750662,High
315,6.5,1.4,5.39139651369756,5.6,5.652180477225521,2.6048060354044393,High
316,7.6417017446068565,1.8,7.984216372083384,3.1,4.489685310820229,3.168316646682502,Moderate
317,9.876041769905605,2.0,10.0,2.0,0.3876065573931034,3.445585727093634,High
318,6.71692022761727,3.5,9.13737576084165,3.5,0.6935244301401534,3.0402491159462337,Moderate
319,9.18923487921099,1.2,5.115694099308247,2.4,5.816003977785261,3.571719312309884,High
320,6.743152177737214,3.9,9.107134435786717,4.3,1.0953928300857425,2.816480152895228,Moderate
321,5.026852091353678,3.4,9.38524276686563,2.6,2.4256448884418065,3.150973244642662,Low
322,5.766045988005691,2.0,7.030042873738023,0.9,8.149485192401759,3.062888947543472,Low
323,6.646301634847772,0.3,5.0,0.8,11.020537954190893,3.0870126640472138,High
324,10.0,1.7,6.634940524515426,3.0,2.799399497456249,3.580585820885968,High
325,7.723820273944211,0.4,7.9200323347931985,1.3,6.955964053003825,3.270830564852132,Moderate
326,5.865101226042002,0.2,8.767258117144998,2.8,6.8129026636585515,3.135835140932423,Low
327,6.5,4.0,5.613519399731337,4.2,5.175680281930692,2.559026287068847,High
328,8.573623132508626,0.2,7.641602870513422,6.0,1.712918874514522,3.2834968615470617,High
329,9.485063028994736,2.5,6.670522857372446,3.7,2.403066364876371,2.858473693559663,High
330,5.934488932543712,3.5,6.668638548482441,1.2,6.447916728829105,3.0899837009935993,Low
331,6.1590961835764295,1.7,9.651068550948704,4.4,2.2878671542422753,2.8548944430909473,Moderate
332,5.384490631917141,1.0,8.442435606717439,0.8,8.332937523963944,2.1723746263349972,Low
333,7.809058105372852,0.9,5.558568244288159,1.4,8.850315358405794,3.1630377192070585,High
334,5.81733889407997,2.2,7.606463159794446,5.1,3.543255022381089,2.938319828002193,Low
335,6.5,2.0,5.9731998225354035,1.9,8.476053061237653,2.7654229586921417,High
336,6.3993411143575445,1.6,7.043504565727486,4.7,3.1328602619145793,3.3842330640366383,Moderate
337,9.779126735600002,3.8,8.945476953445857,0.6,1.2758678332568478,3.438371794601613,High
338,6.5,3.4,5.058723576806543,5.4,3.4275501040265084,3.351726277368453,High
339,6.659488825152458,2.5,8.308711871451589,5.3,0.8511154731838766,3.4124749302931656,Moderate
340,6.5,2.1,5.725038322274332,4.4,6.4060493129711915,3.152196844577668,High
341,8.189181428875829,2.7,5.0,0.5,7.9511626161796665,3.1439731071926094,High
342,5.260509971100626,0.0,10.0,4.4,4.231228984959133,2.840496416354963,Low
343,6.48234548398983,1.2,6.675667853035192,4.6,4.824451749654042,2.7072619346162354,Moderate
344,5.715059282934173,0.4,8.15455988014933,4.6,4.639100436091518,2.9805706933496996,Low
345,6.5,0.1,5.23190183015107,5.8,6.202924399186024,3.180586785499825,High
346,7.532926331936172,1.5,6.10753787291003,0.7,7.93766998412107,3.0115099802442464,High
347,7.6251718294502515,3.1,7.931873098511658,2.4,2.2709242321550045,3.0811817024755332,High
348,9.754695740972478,2.4,7.223447332457788,2.8,0.9530141143503456,3.6354115128498843,High
349,8.998156732093587,2.6,5.722138940962482,2.0,4.828286596946744,3.235101462592157,High
350,7.3758546424067974,2.5,9.855730899387046,1.1,3.5017863746221396,2.727472850770328,Moderate
351,5.943190352502861,0.8,9.340110452596711,3.9,4.3766026300903365,3.042577031032198,Low
352,8.697069740890782,3.4,9.255629137442996,0.4,1.136630419524909,3.311080065656048,High
353,8.405936787075671,1.8,9.226680662266785,3.1,1.5140797217821245,3.4481375373723937,High
354,5.823478270047354,2.2,9.460640289505923,5.6,0.284076006464755,3.1298778141263752,Low
355,6.5,0.7,5.391830820993702,4.4,8.311203265389995,2.610740770973384,High
356,7.709675137125108,3.4,8.47479061904875,2.4,1.9622262301391047,3.1306779010624717,Moderate
357,8.110509671731421,2.0,6.753181721267467,3.4,4.2614194231309925,3.3575040565172514,Moderate
358,9.182969636830355,3.0,5.691216714868925,2.8,4.346844699805227,3.3261995128136075,High
359,5.0,1.0,8.46564007646706,6.0,3.6293703510300093,2.770463228421269,Low
360,9.720696779098859,0.8,8.386407754623374,4.4,1.831875258567171,3.2585667908041187,High
361,7.9353002329261395,0.8,6.905738749156614,4.7,3.8151270802557726,3.268499924249947,High
362,8.654566683877281,0.1,8.801698353142447,1.2,5.569287970182288,3.270098820335306,High
363,9.340318401124684,1.5,6.489089776437368,0.9,5.148261404151628,3.5923867482525114,High
364,9.236747834709893,1.5,7.021088499708966,3.8,1.5069412134284246,3.454016714794069,High
365,9.353247925436591,2.4,6.344078067994855,2.1,2.9953106715039692,3.226595233887109,High
366,8.60085920670239,0.4,8.190622159577067,2.9,3.7307127495629797,3.674004960185696,High
367,8.166059787335195,0.3,8.034492911726915,3.4,4.5422845597864985,3.695969858099919,High
368,7.75991766038261,3.2,6.246250202035976,5.0,0.8991530947739592,3.4806106022225354,High
369,7.195210216675897,0.3,5.258831989449123,2.0,8.711576235629845,3.2158400184422438,High
370,8.959450838121132,2.1,7.4208432786783165,0.9,5.222180187282876,3.5694453941691617,High
371,6.746483839113575,1.7,5.0,1.3,9.124909685177672,3.234966936788282,High
372,10.0,3.7,8.023035600533857,0.9,1.624074049808505,3.6180781824509847,High
373,7.671804406337184,3.1,5.259109141132241,2.5,4.509912272434829,3.154261102549904,High
374,8.241874292054225,2.4,6.431452784746024,2.2,5.6252562274475135,3.4796456044561404,High
375,6.5,0.1,5.36269665955599,5.0,6.967864611245639,3.012265134852016,High
376,5.9348936464430535,3.8,5.6391922076593906,2.6,4.828660233729539,2.4980375180713694,Moderate
377,9.653143165842923,3.4,5.445871512008008,4.3,0.6451806605431392,3.2052222323831234,High
378,5.246685114398608,0.3,8.560296297992753,3.0,6.536990911331002,2.2450489073448034,Low
379,6.275958625346942,2.9,8.658267936378273,0.8,4.364694816698467,2.882131551221887,Moderate
380,8.795744529352724,2.6,9.402685337576933,0.2,2.588489067506816,3.375664764957894,High
381,5.0,1.1,6.883428671295147,1.5,9.721927135080067,2.7363148002091116,Low
382,6.421741434156154,3.0,7.293761974194774,4.7,2.52104920252638,3.069517029089235,Moderate
383,6.5,2.0,5.342444896858928,0.4,11.245542582406552,2.233356756082365,High
384,6.573520918167525,3.6,5.0,4.0,4.365782002859318,3.154149288752282,High
385,9.946145496825508,2.2,9.9166822441534,0.1,2.3023791824098487,3.194201895655869,High
386,8.945186152189839,3.9,6.185870171705396,3.3,2.2148902789618914,3.1692957612327817,High
387,5.811289586544666,2.3,7.21499704788775,5.8,2.89710429772886,2.4995596645365015,Moderate
388,5.798864297621505,0.6,6.283300587947577,1.5,9.898974411465868,3.1034277671628367,Low
389,9.243604841022233,2.2,7.11130073048191,0.6,4.192652387931339,3.536154731522077,High
390,5.356970294428226,2.8,8.179108357955295,0.5,7.784290148111068,2.9277502396178496,Low
391,7.912711556240421,1.9,5.854716764417162,5.7,3.2859436155971298,3.0819577200765234,High
392,7.4837543086866445,1.6,8.684283262634128,3.3,3.220118856343516,3.3152984873349407,Moderate
393,5.5761941416271075,2.1,8.677374073014354,2.8,4.877063190294698,2.5870056059290154,Low
394,5.6290989414653865,1.3,8.523050462791543,3.1,4.99799662097674,2.7254399638424083,Low
395,6.280781450488508,3.5,9.051429933520057,4.4,1.0828650817207564,2.7956268087628917,Moderate
396,10.0,3.1,5.175089301799451,0.4,5.449354259476511,3.1120080357116517,High
397,7.355296572823472,3.6,7.719794990575474,2.7,2.9336006770653182,3.127904499146015,Moderate
398,8.997338353440098,1.5,8.760676454230646,4.3,0.0,3.200835122178637,High
399,6.3040532341503415,2.1,6.095779242134417,4.8,4.4943981404206985,3.2377895874806777,Moderate
400,9.300048724854777,1.6,9.220021119080746,2.0,1.944332391961898,3.5994351639107576,High
401,5.863415876430685,2.8,8.985454829858803,1.9,4.7167461561214745,2.777696531077058,Low
402,6.150236157586935,3.6,8.160323966123421,0.9,5.108521454785121,2.8490095435835907,Low
403,7.973517394075275,2.5,5.194317902292521,5.3,3.6048154812967823,3.094058658282174,High
404,10.0,1.7,10.0,1.7,0.6236841652941845,3.715122139670185,High
405,7.708800047671001,0.7,9.37530229654218,2.4,3.263756034738904,3.426703005808386,High
406,8.229386755537138,3.6,5.781012880178078,4.4,2.167384557124825,3.727625185047628,High
407,5.776261384111905,3.4,8.94002434519519,3.0,2.513008300172771,2.6945366588933415,Low
408,7.491684549646028,3.3,7.3734328851395965,2.1,3.8501930588112394,3.322270622637432,Moderate
409,7.712025882240587,3.3,6.6833571951231,1.0,5.27404092034079,3.1713902235968243,Moderate
410,6.5,1.0,5.190713307144564,2.1,9.570328317275013,2.90321425636153,High
411,7.018130694852047,3.0,8.728501491879175,3.4,2.351622183242868,3.2449482985372526,Moderate
412,7.328155434467417,3.9,8.159453917890275,0.6,3.9145849783434263,3.098783879608533,Moderate
413,7.9766875796649455,1.3,8.623925465889888,0.4,5.299538446669881,3.2348610694053344,High
414,6.178710438662782,3.3,6.174391383261533,3.9,4.237045610016401,2.7879324600132973,Moderate
415,7.970983546683328,2.1,6.450546685526071,1.3,5.2805144757666875,3.435498482155285,High
416,9.205522347720382,3.1,8.639944292022994,1.7,0.6971680615719575,3.5178381578731983,High
417,6.6282113901669675,3.6,8.770799544829018,3.2,2.7720679478092904,2.882750853063718,Moderate
418,7.142503531110171,3.5,7.7934228042352025,2.1,3.371503515122679,2.868395708859554,Moderate
419,10.0,0.4,7.2101160580042665,0.3,6.678146035220241,3.5808117698276654,High
420,6.608466902292846,3.4,6.907455244131493,5.5,2.180930432300789,2.8836450101527347,Moderate
421,8.759041317355562,3.2,5.446902389069707,5.8,1.092804260761701,3.036940315774722,High
422,8.839774551837763,1.1,9.629602760840886,0.5,4.028178831708424,3.5659633299574645,High
423,8.230315015310197,2.2,5.073481795888761,1.5,5.76548248355612,3.3474945283064566,High
424,6.393664483233849,2.4,6.291296264144995,1.8,6.840987864730715,2.888213495591663,Moderate
425,8.415065174234917,0.2,9.198833559196594,4.8,0.7902027023878098,3.5050468395867576,High
426,9.148196148536423,0.7,5.61826010808774,1.4,7.297207778703029,3.8266894636282007,High
427,9.912653150910424,0.1,7.951195582525016,6.0,1.1929358788327233,3.465344236663907,High
428,5.482710095022965,3.3,7.582846269910822,0.7,6.47326166289064,3.0011575763425844,Low
429,5.235229623573339,3.6,8.243376736096632,5.0,1.8484277237255162,2.8591581638133285,Low
430,7.552983133068747,1.7,6.1517662992843665,2.6,5.447537094883801,3.431102761067142,Moderate
431,9.019004428474222,2.4,9.484053053579071,1.4,1.619109354740791,3.5838900362404287,High
432,8.331807616809629,2.8,5.7033882488038445,3.1,3.9394206501742404,3.511379053527691,Moderate
433,5.3547784613739715,1.5,7.558648248015384,3.9,5.659446128867237,2.799084223381937,Low
434,9.054703621761895,2.0,8.313388787810222,0.4,5.007693062805705,3.425123618355158,High
435,5.502775851578337,1.4,7.972384548004065,0.3,8.668124405698242,2.8478690476299864,Moderate
436,9.70436901275243,1.3,7.654361986849203,1.1,4.341131784177201,3.3020994199649385,High
437,8.02561732912558,1.1,5.873125723253249,3.1,5.880129416571088,3.100844903617086,High
438,8.714578407451858,2.3,7.845421027982345,1.5,3.8185743236185425,3.213820718212688,High
439,8.639316666032318,1.6,5.0,3.7,3.75672101885946,3.439776966408134,High
440,6.981411068770096,3.5,7.211258218895674,3.9,1.8838926945629908,2.963513189840575,Moderate
441,9.448796289260853,0.5,6.499942759622534,2.4,4.821736482582758,3.143505657936661,High
442,8.775752528007843,2.9,7.352525101175622,1.1,2.5335302929453403,3.138558703314552,High
443,8.200086488819357,3.8,9.088851764519834,0.0,2.247834412417606,3.221419061349352,High
444,5.707125841022871,0.2,7.6939210123644735,4.1,5.3818207719835724,3.0069846254206465,Moderate
445,5.447304842400668,1.5,7.330392116545979,2.2,7.4066493032689324,2.8409671548529873,Low
446,8.321856410280759,0.3,5.076679092585821,2.1,7.744315383459384,3.2501813149375205,High
447,10.0,2.7,8.527274441236557,1.2,2.3243848255910464,3.421194790472021,High
448,8.182225532918258,3.7,8.105798227100216,3.5,0.4983648386153354,3.2070959099165934,High
449,9.116225504928469,0.5,9.920109775064399,0.4,4.9092896845388765,3.0984482935786875,High
450,5.0,1.7,6.502020360230486,2.9,8.0926347000417,2.830955208445607,Low
451,8.06439303076035,0.2,5.36940715851156,3.4,7.060083671583043,3.4132456423311646,High
452,8.613023530286064,3.4,8.425934243251815,1.6,2.263116250839473,3.049841866153497,High
453,8.03964120187817,1.1,6.09672908089498,4.7,3.2356254579620107,3.567056541910902,High
454,9.309580381677067,3.4,9.721841176411631,0.8,1.166339315742919,3.268620787963267,High
455,5.666553552060678,2.3,7.076955073894582,3.6,4.595658308022459,3.1794733005992493,Moderate
456,6.62869422393793,0.7,7.9407588110078455,0.9,8.167132364085402,3.2644796383684214,Moderate
457,9.791485693629738,1.4,5.613449202818678,0.2,7.125808465717447,3.739796934241113,High
458,6.999773559891096,0.3,6.919661627897445,1.9,8.153084809127922,3.249770069191023,Moderate
459,8.169341083106524,2.4,6.627272442668535,1.3,5.024920986615953,3.1578807768984665,High
460,8.623816148246467,0.6,7.463634110339368,0.2,7.580765137721904,3.2241701266240894,High
461,7.38604637344697,3.9,7.014507160343884,0.2,5.757766478462198,3.047029346664693,Moderate
462,5.994788992314232,0.1,8.783987546671447,2.8,6.6939795387310825,2.734341614090003,Low
463,6.626475103429933,3.6,5.925897775061909,5.7,2.644750322957201,3.0922694620690048,High
464,8.07911603277674,3.3,9.714906148873567,0.8,2.1511643008376744,3.0705559923201196,Moderate
465,9.580178951547968,1.6,7.195852214367214,1.9,3.815592279492008,3.1948622520089396,High
466,8.235686998684317,2.2,8.961549356092325,4.3,0.6528508042868096,3.1612957057508977,Moderate
467,7.731074452907077,1.2,6.296391024030316,1.2,8.234545875699549,3.0279746069576,Moderate
468,6.372344826109544,3.9,7.705519007772856,2.0,3.9292263281913895,2.936125216576156,Moderate
469,8.44143435582776,0.6,7.928000327619411,3.8,5.018709600413861,2.713097379471526,Moderate
470,9.550892627091603,3.5,7.854897404777375,1.4,1.291454172655712,3.4408064707638,High
471,7.62634866724069,0.8,7.089379953090525,0.2,8.042230031386906,3.716948685970958,High
472,6.136850663373643,3.9,9.27493427892736,3.2,1.349834100257636,2.588338367168849,Moderate
473,7.734602216768585,3.5,6.2356862245863915,4.7,2.4327444510116036,3.2263873234975975,High
474,6.065040710469016,3.5,9.96604789863976,0.7,3.4992621192733786,2.919208453667615,Moderate
475,7.062239859120505,3.9,7.196495036347657,4.7,0.3522025545600178,2.6946191246949702,Moderate
476,5.807785394973994,0.8,8.953778498029369,2.3,5.5254881781836875,3.2118240377807115,Moderate
477,7.244746458506539,2.0,7.977308716382967,5.2,1.290456596365914,3.0284190215668487,Moderate
478,9.230803947515726,3.1,7.745012571407579,3.7,0.0,3.4305856892085296,High
479,5.856793324770228,0.4,9.527449265168453,2.6,5.59113564154545,3.0581074620979343,Moderate
480,7.7829896678168335,3.7,5.216791617331323,2.9,4.150477393375115,2.615996568655956,High
481,8.41063413653044,2.9,8.564709614165785,0.6,3.5569146893029084,3.1608263498070053,High
482,9.228214814455395,1.1,6.087424086627301,5.7,1.9676552803623713,3.025938077628197,High
483,5.0,4.0,8.529316347779895,5.0,1.53169723712372,2.910872020765163,Low
484,8.947276285866119,0.6,8.868816298447738,4.5,1.7447787656247722,3.4082087626667024,High
485,8.920752048048996,3.1,9.217727999907504,2.1,1.4324290562981206,3.2349851166278296,High
486,5.404997647491076,1.6,6.807695225203731,0.4,9.487939844620369,2.6242838915997626,Low
487,7.0214340077514406,0.4,9.508129872228748,5.7,2.1863304423276073,2.6353552515004735,Moderate
488,5.592298663562364,2.0,8.684874016995435,4.2,3.3943373328695463,2.892397937173185,Low
489,5.478612470411978,0.3,7.1282908656639234,1.8,9.44640891325197,2.7088868118137372,Low
490,9.510792332879218,3.7,6.90392777730957,3.9,0.24617395645122908,3.1598874877747924,High
491,7.2883079324663935,1.9,6.62786418083479,3.8,5.802104804065342,3.040765803608582,Moderate
492,6.5,2.6,5.328955238832847,5.3,3.616043124496637,3.044911652686661,High
493,6.947127393849184,1.8,7.6794210214719,3.7,2.881060722593826,3.2082977726363118,Moderate
494,6.357130987303968,2.9,8.809054581021453,4.7,1.0913719311861116,2.7919004238086504,Moderate
495,8.47343448381521,2.1,5.797039515285183,4.7,3.723601950625825,3.2145329968044067,High
496,5.983782424336987,0.5,7.688084802129407,0.3,8.305459155161232,2.720532043869662,Moderate
497,8.487609398177714,1.3,5.0,3.1,5.8918507284365615,3.2338958056014304,High
498,9.61794912498177,0.0,5.554290253143715,4.4,4.373595986869653,3.30037282545963,High
499,6.789878835385281,0.4,6.872126406238427,1.6,8.690245877104367,2.862596353337759,Moderate
500,8.927194650420436,3.6,7.049935542373121,3.9,0.8459590230389943,3.571593756714465,High
501,6.735140248617213,3.9,5.0,4.1,3.950221896462436,2.577653839351262,High
502,7.4769212560900264,2.8,5.325682820892218,1.0,7.289786804950171,3.2124456799337517,High
503,8.531374195913461,2.7,9.407699930484519,2.2,1.2600171871828652,3.360433417797742,High
504,6.4475653397249095,0.4,9.139083107008465,3.9,4.451631252354919,3.034222671962421,Moderate
505,5.466154043589115,1.4,9.589687752803659,3.0,4.63261404158654,2.550886259372557,Low
506,5.5,1.5,7.280471413368628,0.3,9.594748058686267,2.485971183832349,Moderate
507,8.176246705877757,1.7,9.324865161677844,3.7,0.5881527133210012,3.516085022636848,High
508,7.771318796627394,3.5,5.797585638737791,4.1,2.9215372638989936,2.8979398041953126,Moderate
509,8.38691969433711,1.2,5.424875234336908,3.9,5.070454471384338,3.0752629700746974,High
510,8.806717062855698,1.6,8.781657561567293,1.1,4.579596911512576,3.444643646345711,High
511,9.181235604281325,1.1,6.721286560786949,0.3,6.169618182396036,3.39992695942205,High
512,6.5,3.3,5.04919724789359,2.3,6.862614300027657,2.825338382020949,High
513,6.5,0.1,5.981671658531629,2.5,9.1826946586211,2.5008102338161344,High
514,7.4486061079452845,2.4,5.0,2.8,6.072457711843886,3.160244028293119,High
515,10.0,2.1,8.427388131652636,1.2,2.1144957728566505,3.6161870007205694,High
516,7.584584695262635,3.9,5.886388338095691,0.1,6.508888615737582,3.2506742174540015,High
517,9.595859216772405,3.2,5.84273524651568,1.6,4.470546701707708,3.36054914462912,High
518,6.507107008518831,1.5,5.0,1.8,8.823405618777205,3.3817997008883856,High
519,8.599734532989794,3.9,9.113328235744202,0.1,2.682884665895728,3.287762003713971,High
520,8.938965365183114,1.8,6.478355361243721,1.8,4.543787769414327,3.2944263420134767,High
521,5.260605806196231,0.9,5.883126502200441,2.9,8.91305587433984,2.749237777171192,Low
522,5.130680675182338,3.8,9.795507767972419,4.1,1.2505603645883543,3.2191146896352354,Low
523,10.0,2.2,9.75863534331733,0.2,2.014380591236532,3.2393101569075022,High
524,5.757999714876507,0.6,8.122478123569868,4.7,4.7216792382918245,2.689976065413291,Moderate
525,7.6864399046505785,0.6,9.411776082890217,3.8,2.641935861818298,3.5946524442711274,Moderate
526,5.872099035484124,1.4,9.243803067281318,1.7,5.2198703484575315,2.77411962549064,Moderate
527,7.038286689324978,3.6,8.429145909330204,0.3,4.48388255834802,2.92649935705936,Moderate
528,5.668112715637441,3.8,7.656613289023365,1.5,5.475219073510798,3.2514291131958966,Low
529,7.3211369370680215,2.7,5.188752018727645,1.6,7.0542143741720285,3.1441175964895867,High
530,7.680176464979367,1.7,5.629443134178225,1.0,7.930842351499321,3.4029008299886905,High
531,7.1538004482804265,0.8,5.472576040483944,5.1,5.64190736517191,3.0474128212258,High
532,9.465577154061686,0.8,9.887039998126628,3.6,0.0,3.6171097642862127,High
533,8.8648326138327,3.9,8.338269533798575,1.0,2.930536575496314,3.7022340962743674,High
534,5.0,2.5,9.450331416116958,1.1,5.414278999390153,2.54727574026678,Low
535,9.260099602231346,3.6,9.697682115668295,1.6,0.0,3.431251598164291,High
536,9.037421877962228,0.6,7.509901090680219,4.3,3.182233434829855,3.372282006010463,High
537,6.371156176277967,2.6,8.025633485961825,1.0,5.665710962794747,3.186732858394908,Moderate
538,8.114786261567058,0.0,5.090214362545319,2.1,9.171756950887836,3.11890374365849,High
539,10.0,0.9,7.868025251863636,1.2,4.0531428595345265,3.650722006144624,High
540,8.450022124060345,0.4,7.3071671954822754,0.2,7.636358705573484,3.2315619164033578,High
541,7.549220927373671,2.6,5.917350430438671,1.7,6.388316544056625,3.284012057625588,High
542,9.750559724296714,0.2,8.8817000203385,1.9,3.2299755946985136,3.4803864184809017,High
543,6.924302263625438,3.0,9.044160655480516,4.2,0.3358804849453204,2.663972981083123,Moderate
544,8.909342126445823,1.0,7.50996194365019,2.2,4.310808319232734,3.5793741352192763,High
545,8.060100220352455,1.0,6.1694130009639485,5.5,3.113308934044427,3.247722093662273,High
546,6.74802812365442,0.2,5.20635959305371,1.1,11.39208345700551,2.695644321959241,High
547,9.445479260137185,1.1,8.991799214692254,2.2,1.5939145670194717,3.77440543438723,High
548,7.731464800912992,3.0,6.772849115160472,2.1,5.237599088293694,2.931031984938792,Moderate
549,9.412788348758232,3.8,9.54099695187615,0.5,0.13315104347335627,3.3132511958977284,High
550,7.6447687415715375,0.8,7.754277600799987,1.1,6.408611130202179,3.45498940521479,Moderate
551,7.2282646622112665,3.4,6.298486679269999,0.4,7.50110816855836,2.396044478618814,Moderate
552,9.57744742874255,3.3,6.496737996127931,3.4,1.2828859530168994,3.3945883330838513,High
553,8.031753836081835,2.6,5.593464364718735,5.3,1.3483359285457763,2.9583186257422907,High
554,6.5,0.2,5.70750579530421,4.6,6.474784892726018,3.025748585166006,High
555,5.0,1.7,8.134311537772689,0.3,9.268462778241506,2.549451879521688,Low
556,6.062885539654248,0.0,9.087076153391866,5.8,3.4128937852205343,2.6909980968903904,Moderate
557,5.509256873261707,2.7,8.807913449671231,5.1,1.5256298555515626,2.4650396828719376,Moderate
558,7.026888966628793,2.9,9.238715697655095,1.0,4.3527467109938,2.8919784045387127,Moderate
559,6.767404731161099,3.6,9.237449679625447,4.4,0.00936105320625287,2.9917503088994466,Moderate
560,8.31833546208791,2.6,5.022904897389195,3.3,4.666847016669226,3.5545062171148287,High
561,8.524187379246948,0.7,9.093244501145595,3.4,2.4985127306708823,3.4279478220325736,High
562,6.94583697783095,2.9,8.579777959556942,0.6,4.851936086933116,2.6723029069288557,Moderate
563,7.753350845272988,2.0,6.895543420038974,5.6,2.092310783592256,3.3164078310447898,Moderate
564,8.700178520104304,1.8,9.531759711717799,2.8,1.109799754110641,3.5541191792670053,High
565,8.06944155867258,3.4,6.550362498134264,4.5,1.3523070149622103,3.2366784351437814,High
566,6.647544987918662,3.9,9.33543103950194,2.9,1.3182106951284949,2.7329231198885098,Moderate
567,8.590706515659853,2.2,8.778090918753609,1.7,2.034013280843931,3.080067242660746,High
568,9.701403764160537,2.9,6.953667513511554,0.1,4.9977992412570185,3.2819758072145713,High
569,9.529679847918345,0.0,8.692645885689778,5.8,0.42572267176251466,2.9895191515541386,High
570,8.567882618057125,3.3,7.833778504501536,4.4,0.0,3.223468032981039,High
571,5.0,2.0,8.569224216137426,5.2,2.758961758214135,3.0036495912989696,Low
572,7.6243784359580244,1.6,6.192648507579122,5.2,3.9504210849017185,3.0919968082900398,High
573,5.401101268959407,1.2,6.593411938736498,5.2,5.597498115584499,3.153670654072088,Low
574,6.439510357618518,2.5,8.031301990057932,5.0,2.070373341039108,3.079145736506435,Moderate
575,9.342170859252242,0.0,8.713347568215172,0.3,5.708344466336543,3.0663390838008087,High
576,7.28040502405052,1.4,8.208777899908979,2.0,5.98476086559521,3.079063569504049,Moderate
577,7.848320844319992,1.6,5.030594673975739,4.7,3.8171211283619564,3.1592086676007787,High
578,8.503056168368465,1.3,5.0,2.2,6.448037947292701,2.8718112406382805,High
579,10.0,2.6,8.256863729394576,2.1,0.8793999836943123,3.443315227858468,High
580,8.169752269131754,0.4,6.628283657764335,1.7,6.7979252287744805,3.1186171171433257,High
581,6.935433243077274,3.9,5.194071100574658,3.1,4.1101922862164155,2.9804446842206325,High
582,8.237014147106631,2.8,7.340353511684518,1.9,3.410640518772226,3.1683999402276934,High
583,7.830792211621501,1.1,6.044618452776082,2.9,7.032418361711768,2.865652001219699,Moderate
584,7.913859522076495,3.9,8.386419821078656,0.3,3.5831331939866233,3.0569904287245215,High
585,5.559909690689375,3.8,6.411434987863801,0.6,7.671656380891234,3.1630109319717534,Low
586,8.22139265072876,1.1,5.240284447970306,5.8,3.726848656190494,3.549717523406216,High
587,6.327752454053111,2.7,8.651765519360607,3.7,2.968914171943296,2.7241359100931595,Moderate
588,8.06407623732683,3.5,10.0,0.3,2.5570411852731514,3.090508099765097,Moderate
589,5.437808377855975,3.8,8.188008808099717,5.0,0.570596675609708,2.9654706419879964,Low
590,7.66623913800461,2.7,6.862477517634053,0.1,5.707544579336448,3.0412092136234765,High
591,8.330496062986555,1.0,7.554554831616551,5.7,2.176633804531239,3.368336870423138,Moderate
592,5.7487349783842445,2.7,10.0,0.6,5.243647448290277,2.9279329505352414,Low
593,6.5,1.7,5.572021453792624,4.5,7.457264733658316,2.7434912461602483,High
594,5.961735586893061,1.7,8.512188750673554,0.1,7.5429113711907885,3.145649871267255,Moderate
595,8.033228149047302,2.5,8.427135510602334,1.3,3.9778785207400738,2.999590709439423,Moderate
596,5.989654860818457,3.5,8.960610802569505,0.1,5.595163418748999,2.908864898846045,Moderate
597,6.325563284583022,0.9,6.292101496399808,1.5,8.952924001437403,2.9818941843959363,Moderate
598,9.001542027973473,2.4,8.499092193653265,0.4,4.0712854706723665,3.1743445559146304,High
599,9.699558964785236,3.4,9.35415817872359,1.5,0.0983950084394219,3.394311013258554,High
600,5.666652477620238,2.5,9.267137697982335,4.4,2.6531867253113637,3.101914496449191,Moderate
601,6.964173002676412,0.3,7.122781487770588,5.5,3.8766703275517584,3.322810859782364,Moderate
602,5.5,1.5,9.513241668999678,4.0,2.6388644277396986,3.4905658492938354,Moderate
603,7.907716596006184,1.8,8.183777447188627,1.3,3.9283421298027705,3.205608216069815,High
604,6.753046354804157,2.6,9.867218967158086,0.3,4.244579832600768,3.4302353343010266,Moderate
605,8.701432549599044,1.2,7.165298147256165,0.1,6.5439655961862755,3.4289477289295824,High
606,5.819691319114426,2.0,9.656892149706716,0.6,6.231138575294874,2.365125351457267,Low
607,9.293160773641079,1.6,7.982637120640739,1.4,3.870867785360513,3.2103576596083028,High
608,5.25749441157543,0.7,8.689117158947349,5.3,4.28839229441884,2.7401750789800947,Low
609,7.9888022877085705,2.7,5.257944581855396,1.7,5.02472841992233,3.191358639981061,High
610,7.416529886024266,2.1,6.670366471864096,2.1,5.274312479763574,2.9034561373693255,Moderate
611,8.960990635122592,3.2,6.529277978255545,4.8,0.0,3.256598270005545,High
612,6.682723365340495,2.0,10.0,4.8,0.4836600564634158,3.1311860463521897,Moderate
