Extracurricular_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Study_Hours_Per_Day,GPA,Stress_Level_Ordinal
-0.16450817716873323,0.0683116235046529,-0.34318481958498204,-0.5358416769252459,1.0004690072634081,3.38,2
-0.9433475219970341,1.7393006667169093,-0.8909112149325844,0.11578161047486497,-1.5284513874481986,2.76,0
1.5662459224497125,-1.2843937924290787,1.5053917647131758,0.8266433785477131,-1.5284513874481986,3.13,0
0.18164264275495606,-1.0058956185603694,1.5738575641316273,-1.4836573676890434,1.7731946834252876,3.25,2
-1.2029606369398007,0.1080970769144684,0.4099389740179712,1.1820742625841376,-1.036716866254275,2.78,1
-1.2029606369398007,-0.6876119912818441,1.0945969682024743,0.6489279365295011,0.29799111984351756,3.5,1
-0.5106589970924226,0.26723889055373107,1.436925965294726,-0.5950801575979833,-0.8259735000283079,2.74,1
1.3931705124878682,-0.011259283314978441,0.6838021716917726,-1.4244188870163064,-0.12349561260841722,2.93,1
1.5662459224497125,0.4263807041929938,0.06760997692571961,-0.713557118943458,-1.247460232480242,3.27,0
0.6143311676595675,0.9833770519304125,-1.4386376102801868,-0.6543186382707206,0.016999964875561043,3.09,2
-0.2510458821496556,1.619944306487463,-1.5755692091170874,-1.0097495223071447,0.1574955423595393,3.43,2
-1.0298852269779561,0.5457370644224406,-1.5755692091170874,1.4190281852750866,-0.19374340135040605,2.99,2
-1.0298852269779561,-1.7220337799370509,1.5738575641316273,0.5304509751840266,1.63269910594131,3.59,2
1.652783627430635,-0.6478265378720285,0.20454157576262036,-1.0097495223071447,0.7897256410374406,3.69,2
0.4412557576977228,0.3070243439635466,1.6423233635500774,-0.9505110416344074,-1.4582035987062092,2.54,0
1.3931705124878682,-1.6822483265272352,1.5053917647131758,-0.6543186382707206,1.0707167960053972,3.44,2
-1.2029606369398007,-0.5682556310523973,-0.06932162191118052,0.9451203398931879,0.9302212185214194,3.32,2
0.5277934626786452,0.6253079712420719,0.5468705728548725,-1.0097495223071447,-0.8962212887702967,3.23,1
-1.7221868668253346,2.0177988405856193,-1.7125008079539883,-0.35812623490703377,0.016999964875561043,3.2,2
-0.9433475219970341,-0.09083019013460979,0.47840477343642124,-0.8912725609616701,1.4922035284573312,3.62,2
-1.3760360469016455,1.3414461326187535,-0.27471902016653194,-1.4836573676890434,0.7897256410374406,3.2,2
0.5277934626786452,0.943591598520597,-1.3017060114432866,-0.5950801575979833,-0.053247823866427776,3.26,2
-1.54911145686349,-0.488684724232766,0.8891995699471241,-0.4766031962525086,1.7731946834252876,3.46,2
0.8739442826023343,-1.6424628731174193,1.436925965294726,0.8858818592204507,-0.3342389788343843,2.68,1
-0.8568098170161117,-0.09083019013460979,0.20454157576262036,-0.29888775423429637,1.0004690072634081,3.54,2
-0.8568098170161117,-0.44889927082295034,-1.027842813769485,1.6559821079660362,0.5789822748114741,3.25,2
-1.54911145686349,2.813507908781932,-1.5755692091170874,-0.9505110416344074,-0.9664690775122862,2.72,2
-0.7702721120351893,-1.0854665253800007,1.5738575641316273,-0.29888775423429637,1.2814601622313648,3.79,2
0.8739442826023343,0.2274534371439156,-0.7539796160956836,-0.35812623490703377,0.08724775361754986,2.83,1
1.5662459224497125,-1.4435356060683413,1.3684601658762758,-1.3059419256708316,1.4219557397153424,3.4,2
-1.0298852269779561,0.9038061451107812,0.3414731745995211,-0.9505110416344074,0.016999964875561043,3.43,1
1.2200951025260234,1.261875225799122,-1.027842813769485,-1.3651804063435689,-0.5449823450603514,2.48,1
1.133557397545101,-1.1252519787898163,-0.5485822178403328,0.41197401383855176,1.140964584747386,3.4,2
0.5277934626786452,-1.165037432199632,-1.164774412606386,1.5375051466205614,1.0004690072634081,2.98,2
-1.54911145686349,0.8640206917009656,-1.3017060114432866,1.1228357819113999,-0.26399119009239547,3.13,2
-0.2510458821496556,2.0177988405856193,0.06760997692571961,-1.4244188870163064,-1.7391947536741656,2.53,0
-1.7221868668253346,-0.36932836400331914,0.7522679711102227,1.8336975499842483,-0.8962212887702967,2.71,1
0.6143311676595675,-1.165037432199632,0.8207337705286728,1.4190281852750866,-0.9664690775122862,2.57,1
0.787406577621412,0.02852617009483741,1.0945969682024743,-1.0097495223071447,-0.6152301338023408,2.85,1
1.3931705124878682,-1.6822483265272352,1.0261311687840242,1.0043588205659255,-0.4044867675763731,2.92,1
0.5277934626786452,0.14788253032428425,-1.4386376102801868,0.35273553316581435,0.3682389085855064,3.48,2
-1.1164229319588785,-0.7273974446916599,0.9576653693655741,0.41197401383855176,0.7194778522954517,3.41,2
0.787406577621412,0.3468097973733624,0.8891995699471241,-1.246703444998094,-0.6854779225443296,2.67,1
0.008567232793111324,-0.926324711740738,-0.48011641842188274,1.7152205886387735,0.08724775361754986,3.25,1
-0.16450817716873323,-1.244608339019263,1.436925965294726,0.05654312980212756,0.7897256410374406,3.47,2
1.2200951025260234,-1.2843937924290787,-0.7539796160956836,1.0635973012386628,0.7897256410374406,3.18,2
1.652783627430635,-1.244608339019263,1.2315285670393756,0.11578161047486497,-0.5449823450603514,2.78,1
0.18164264275495606,-1.0058956185603694,1.5053917647131758,-0.5950801575979833,0.7897256410374406,3.07,2
0.787406577621412,0.3468097973733624,-0.4116506190034321,-1.542895848361781,1.0004690072634081,3.26,2
-1.7221868668253346,-1.5231065128879726,0.6838021716917726,1.8336975499842483,1.2112123734893747,3.08,2
1.133557397545101,-1.6822483265272352,0.13607577634417029,1.0043588205659255,0.7194778522954517,3.2,2
0.008567232793111324,-0.5682556310523973,0.7522679711102227,1.4782666659478243,-1.5284513874481986,2.89,0
-0.3375835871305778,-0.24997200377387213,-1.233240212024836,1.4782666659478243,0.2277433311015281,3.06,2
-0.6837344070542671,0.3865952507831779,-0.6855138166772335,1.4782666659478243,-1.1772124437382532,3.08,0
0.4412557576977228,-0.8069683515112912,0.27300737518107104,1.3597897046023495,-0.8259735000283079,3.07,1
-1.7221868668253346,0.5855225178322562,0.6153363722733226,-1.4244188870163064,1.4219557397153424,3.07,2
-0.5106589970924226,0.6650934246518875,0.4099389740179712,-0.4173647155797712,-0.6854779225443296,3.06,1
-0.3375835871305778,-0.24997200377387213,-1.5071034096986373,1.1820742625841376,0.8599734297794294,3.2,2
-0.5971967020733447,0.9833770519304125,-1.5071034096986373,-0.29888775423429637,0.6492300635534629,2.92,2
0.5277934626786452,-1.244608339019263,0.6153363722733226,-0.35812623490703377,1.56245131719932,3.38,2
-1.3760360469016455,0.943591598520597,-0.7539796160956836,-0.5950801575979833,0.9302212185214194,3.05,2
1.652783627430635,0.0683116235046529,-1.5071034096986373,0.2342585718203398,-0.19374340135040605,3.03,2
0.7008688726404896,-0.3295429105935035,-0.27471902016653194,-0.4766031962525086,0.8599734297794294,3.12,2
-0.7702721120351893,1.0629479587500439,-1.027842813769485,0.11578161047486497,-0.3342389788343843,2.87,1
1.652783627430635,-0.3295429105935035,0.3414731745995211,-1.4244188870163064,0.5789822748114741,3.04,2
1.5662459224497125,1.3414461326187535,-0.6855138166772335,-1.246703444998094,-1.4582035987062092,3.14,0
-0.7702721120351893,-0.21018655036405662,-1.6440350085355382,1.8336975499842483,0.508734486069484,3.5,2
0.6143311676595675,-0.608041084462213,0.6838021716917726,0.589689455856764,-0.8259735000283079,2.72,1
1.3066328075069458,-0.7273974446916599,1.5053917647131758,-1.4244188870163064,0.3682389085855064,3.02,1
1.5662459224497125,-1.4435356060683413,0.8207337705286728,1.3597897046023495,-1.1772124437382532,2.95,0
0.6143311676595675,0.5457370644224406,-0.34318481958498204,-1.542895848361781,0.7194778522954517,3.01,2
-0.8568098170161117,-0.8865392583309224,-0.1377874213296312,1.774459069311511,0.29799111984351756,3.41,1
0.6143311676595675,0.2274534371439156,1.6423233635500774,-1.246703444998094,-1.1069646549962637,2.82,0
-0.2510458821496556,1.1823043189794906,-1.3701718108617367,1.0635973012386628,-1.7391947536741656,2.72,2
-0.2510458821496556,1.1823043189794906,0.7522679711102227,-1.542895848361781,-0.8259735000283079,3.11,1
0.4412557576977228,-0.09083019013460979,0.47840477343642124,-0.8320340802889327,0.29799111984351756,3.08,1
1.3066328075069458,0.5457370644224406,0.8207337705286728,-1.542895848361781,-1.036716866254275,2.95,1
-0.9433475219970341,1.8586570269463567,-0.7539796160956836,-0.713557118943458,-0.8962212887702967,2.92,1
0.35471805271680046,-0.09083019013460979,0.6153363722733226,-1.3651804063435689,0.8599734297794294,3.16,2
1.2200951025260234,-1.602677419707604,1.0261311687840242,-0.713557118943458,1.63269910594131,3.49,2
0.4412557576977228,-0.7671828981014756,0.8207337705286728,1.0043588205659255,-1.036716866254275,3.05,1
-1.4625737518825677,-0.24997200377387213,-0.4116506190034321,1.6559821079660362,0.08724775361754986,3.35,1
-0.4241212921115002,-0.6478265378720285,1.3684601658762758,0.7674048978749759,-0.8259735000283079,3.42,1
-0.16450817716873323,-0.21018655036405662,0.47840477343642124,-0.8320340802889327,1.0004690072634081,3.21,2
0.5277934626786452,-0.051044736724793933,1.5053917647131758,-1.4244188870163064,-0.19374340135040605,3.42,1
-0.6837344070542671,0.8242352382911502,-0.20625322074808128,-1.542895848361781,1.140964584747386,3.37,2
0.008567232793111324,0.8640206917009656,1.436925965294726,-1.246703444998094,-1.5284513874481986,2.41,0
-0.3375835871305778,-0.17040109695424097,0.5468705728548725,-0.7727955996161954,0.9302212185214194,3.26,2
-1.1164229319588785,-0.011259283314978441,0.5468705728548725,1.5375051466205614,-1.4582035987062092,2.75,0
0.6143311676595675,0.2274534371439156,-1.3017060114432866,-0.5950801575979833,1.140964584747386,3.15,2
0.0951049377740337,0.4263807041929938,-0.48011641842188274,-0.35812623490703377,0.08724775361754986,2.97,1
1.047019692564179,-1.5628919662977883,-0.6855138166772335,1.2413127432568747,1.140964584747386,3.34,2
0.008567232793111324,-1.4435356060683413,1.5053917647131758,1.2413127432568747,-0.47473455631836253,3.09,1
-0.3375835871305778,0.704878878061703,0.20454157576262036,0.1750200911476024,-1.3879558099642204,2.9,0
1.2200951025260234,-1.4435356060683413,1.2315285670393756,-0.29888775423429637,0.6492300635534629,3.2,2
0.35471805271680046,0.1080970769144684,-1.164774412606386,0.7674048978749759,-0.19374340135040605,3.19,2
-1.289498341920723,2.893078815601563,-1.164774412606386,-1.6021343290345182,-0.9664690775122862,2.73,2
0.787406577621412,-0.09083019013460979,0.06760997692571961,-1.1282264836526195,0.7897256410374406,3.15,2
-0.9433475219970341,0.8242352382911502,0.06760997692571961,0.5304509751840266,-1.3879558099642204,2.57,0
-1.54911145686349,1.9382279337659876,-0.34318481958498204,-0.7727955996161954,-0.8962212887702967,3.13,1
-0.2510458821496556,-0.4091138174131348,0.13607577634417029,0.8858818592204507,-0.26399119009239547,3.48,1
-1.1164229319588785,0.18766798373409974,-0.0008558224927304587,-0.1211723122160844,0.7194778522954517,3.34,2
-1.289498341920723,1.1027334121598593,0.3414731745995211,-1.1874649643253568,0.1574955423595393,3.34,1
-1.2029606369398007,1.0629479587500439,0.6838021716917726,-0.8912725609616701,-0.5449823450603514,3.18,1
0.008567232793111324,1.7790861201267256,-0.27471902016653194,-1.542895848361781,-1.036716866254275,2.85,1
-1.4625737518825677,-0.17040109695424097,-0.06932162191118052,0.41197401383855176,1.0707167960053972,3.64,2
-1.7221868668253346,0.6253079712420719,0.7522679711102227,0.29349705249307717,-0.8259735000283079,3.14,1
1.133557397545101,-1.244608339019263,1.1630627676209244,-0.9505110416344074,1.2112123734893747,3.6,2
-1.1164229319588785,-1.165037432199632,1.2315285670393756,1.5375051466205614,-0.12349561260841722,2.97,1
-1.4625737518825677,0.14788253032428425,-0.4116506190034321,1.2413127432568747,-0.12349561260841722,3.09,1
1.3066328075069458,0.26723889055373107,-0.4116506190034321,0.35273553316581435,-1.5284513874481986,2.81,0
-1.4625737518825677,0.3865952507831779,0.47840477343642124,-1.3651804063435689,1.63269910594131,3.71,2
1.7393213324115573,-0.36932836400331914,0.20454157576262036,-0.6543186382707206,-0.19374340135040605,2.98,1
-0.5106589970924226,1.9382279337659876,-0.4116506190034321,-1.3651804063435689,-0.9664690775122862,2.79,1
0.5277934626786452,-0.011259283314978441,0.6838021716917726,-1.6021343290345182,0.7897256410374406,2.85,2
0.5277934626786452,1.4210170394383848,-0.06932162191118052,-1.6021343290345182,-0.9664690775122862,3.03,1
-1.4625737518825677,-0.24997200377387213,0.8891995699471241,0.47121249451128916,0.1574955423595393,3.29,1
0.8739442826023343,-1.1252519787898163,1.0261311687840242,-0.6543186382707206,1.0004690072634081,3.42,2
0.8739442826023343,0.6253079712420719,-1.164774412606386,-0.8912725609616701,0.4384866973274952,3.04,2
0.8739442826023343,-1.5231065128879726,1.3684601658762758,-0.713557118943458,1.4219557397153424,3.76,2
0.26818034773587807,-0.3295429105935035,0.47840477343642124,-1.246703444998094,1.3517079509733536,3.62,2
0.787406577621412,0.704878878061703,-0.7539796160956836,-0.8912725609616701,-0.053247823866427776,2.89,1
-0.2510458821496556,-0.24997200377387213,1.3684601658762758,0.1750200911476024,-0.9664690775122862,2.76,1
-1.4625737518825677,1.0629479587500439,0.6838021716917726,-0.2396492735615592,-1.1069646549962637,2.99,0
-0.7702721120351893,-0.1306156435444253,0.6838021716917726,-0.7727955996161954,1.0707167960053972,3.56,2
0.4412557576977228,-0.21018655036405662,-0.6170480172587836,-0.7727955996161954,1.56245131719932,3.57,2
0.35471805271680046,0.3468097973733624,-0.8224454155141343,0.7674048978749759,-0.9664690775122862,2.73,1
0.9604819875832566,-0.7671828981014756,0.8891995699471241,-1.246703444998094,1.140964584747386,3.42,2
-0.2510458821496556,1.7393006667169093,-1.5755692091170874,-0.6543186382707206,-0.47473455631836253,2.91,2
1.3066328075069458,0.5855225178322562,-0.8909112149325844,0.35273553316581435,-1.5986991761901874,2.8,0
1.3931705124878682,-0.5284701776425816,1.2999943664578257,-0.7727955996161954,-0.6152301338023408,2.94,1
1.7393213324115573,-1.6424628731174193,1.0945969682024743,-0.8912725609616701,1.4219557397153424,3.52,2
-1.3760360469016455,0.7844497848813343,1.7107891629685272,-0.4173647155797712,-1.5284513874481986,2.49,0
1.047019692564179,-1.7220337799370509,1.2315285670393756,0.05654312980212756,0.8599734297794294,3.1,2
-0.5106589970924226,0.3468097973733624,0.9576653693655741,0.41197401383855176,-1.6689469649321769,2.72,0
0.5277934626786452,1.6597297598972784,-0.8909112149325844,-1.542895848361781,-0.6152301338023408,3.11,1
-1.54911145686349,-0.8467538049211067,1.1630627676209244,0.5304509751840266,0.9302212185214194,3.59,2
0.4412557576977228,-1.0058956185603694,1.2315285670393756,-0.06193383154334699,0.2277433311015281,3.2,1
-0.16450817716873323,-0.5284701776425816,0.6838021716917726,-0.4766031962525086,0.9302212185214194,3.32,2
0.35471805271680046,-1.5628919662977883,1.436925965294726,1.6559821079660362,-0.9664690775122862,2.99,1
1.7393213324115573,-1.165037432199632,1.6423233635500774,-0.06193383154334699,-0.9664690775122862,2.49,1
0.787406577621412,-0.17040109695424097,0.3414731745995211,-1.4836573676890434,1.0707167960053972,3.74,2
-0.4241212921115002,-0.24997200377387213,1.5053917647131758,-1.1874649643253568,0.6492300635534629,3.16,2
0.7008688726404896,-1.0058956185603694,0.6838021716917726,0.41197401383855176,0.016999964875561043,2.98,1
0.35471805271680046,-0.4091138174131348,-1.0963086131879352,0.8858818592204507,0.508734486069484,3.13,2
0.6143311676595675,-0.1306156435444253,1.1630627676209244,-1.1282264836526195,-0.12349561260841722,3.41,1
1.047019692564179,-1.4037501526585257,1.5738575641316273,-1.0097495223071447,1.2112123734893747,3.55,2
-0.3375835871305778,0.5855225178322562,-1.164774412606386,0.41197401383855176,-0.053247823866427776,3.19,2
0.35471805271680046,0.9038061451107812,-0.48011641842188274,-1.4244188870163064,0.29799111984351756,3.14,1
-0.2510458821496556,1.5005879462580156,-1.4386376102801868,0.5304509751840266,-1.5986991761901874,2.55,2
1.3066328075069458,-1.165037432199632,-1.027842813769485,0.6489279365295011,1.2814601622313648,3.52,2
1.047019692564179,-0.011259283314978441,1.7107891629685272,-1.542895848361781,-0.7557257112863185,3.01,1
-0.07797047218781106,-0.608041084462213,1.1630627676209244,-1.4836573676890434,1.7029468946832989,3.65,2
-1.4625737518825677,-0.8467538049211067,1.6423233635500774,1.3005512239296124,-0.5449823450603514,2.96,1
-1.0298852269779561,1.818871573536541,-0.9593770143510351,0.05654312980212756,-1.4582035987062092,2.66,0
-1.3760360469016455,2.4952242815034067,-1.164774412606386,-1.0689880029798822,-0.8259735000283079,2.93,2
1.047019692564179,0.6650934246518875,-0.6170480172587836,-0.5358416769252459,-0.7557257112863185,3.06,1
-1.289498341920723,1.818871573536541,-0.8224454155141343,-0.35812623490703377,-0.8962212887702967,2.84,1
1.047019692564179,1.0231625053402285,-1.233240212024836,-0.35812623490703377,-0.9664690775122862,2.95,2
-1.2029606369398007,0.5855225178322562,-1.4386376102801868,0.11578161047486497,1.2814601622313648,3.51,2
-1.289498341920723,-0.2897574571836878,0.27300737518107104,0.1750200911476024,1.0707167960053972,2.99,2
0.4412557576977228,0.8640206917009656,-0.7539796160956836,0.11578161047486497,-1.247460232480242,2.84,0
1.133557397545101,0.8242352382911502,-1.5071034096986373,-0.1211723122160844,-0.6854779225443296,2.81,2
0.787406577621412,-0.926324711740738,0.27300737518107104,0.7081664172022385,-0.12349561260841722,3.19,1
0.18164264275495606,-1.6822483265272352,1.1630627676209244,1.8929360306569858,-0.6152301338023408,3.06,1
-0.4241212921115002,-0.051044736724793933,-1.027842813769485,0.11578161047486497,1.3517079509733536,3.4,2
1.2200951025260234,-1.244608339019263,-0.48011641842188274,1.4782666659478243,-0.053247823866427776,3.45,1
-0.5971967020733447,-0.21018655036405662,-0.1377874213296312,1.1228357819113999,-0.3342389788343843,3.0,1
-1.1164229319588785,-0.7671828981014756,0.20454157576262036,0.35273553316581435,1.63269910594131,3.41,2
0.5277934626786452,0.1080970769144684,-0.9593770143510351,0.35273553316581435,-0.053247823866427776,3.41,1
0.26818034773587807,1.619944306487463,-1.0963086131879352,-0.5950801575979833,-1.247460232480242,2.62,2
-1.1164229319588785,0.8242352382911502,1.0945969682024743,-0.5950801575979833,-0.9664690775122862,2.69,1
1.047019692564179,0.9038061451107812,-0.48011641842188274,-1.3059419256708316,-0.4044867675763731,3.08,1
1.2200951025260234,-0.488684724232766,1.0261311687840242,-1.1874649643253568,0.2277433311015281,2.95,1
1.3066328075069458,0.9038061451107812,-0.8909112149325844,-0.6543186382707206,-0.9664690775122862,3.05,1
1.3066328075069458,-0.6478265378720285,1.0261311687840242,0.6489279365295011,-1.7391947536741656,2.62,0
-0.5106589970924226,1.0231625053402285,-1.3701718108617367,0.11578161047486497,-0.12349561260841722,3.19,2
-1.54911145686349,0.8640206917009656,-0.6855138166772335,-0.8912725609616701,1.4922035284573312,3.5,2
-0.07797047218781106,0.3070243439635466,0.8891995699471241,-1.0689880029798822,-0.12349561260841722,3.06,1
-0.2510458821496556,-1.36396469924871,0.3414731745995211,1.952174511329723,-0.053247823866427776,3.0,1
-1.1164229319588785,1.3812315860285689,-1.5755692091170874,-0.8912725609616701,1.140964584747386,3.64,2
0.008567232793111324,-1.0456810719701848,0.4099389740179712,1.6559821079660362,-0.5449823450603514,3.11,1
-1.6356491618444122,1.5403733996678313,0.20454157576262036,-0.06193383154334699,-1.5284513874481986,3.58,0
-1.2029606369398007,0.8242352382911502,-1.6440350085355382,-0.002695350870609582,1.2112123734893747,3.27,2
-0.7702721120351893,0.943591598520597,-1.0963086131879352,-0.2396492735615592,0.3682389085855064,3.27,2
-0.3375835871305778,-0.1306156435444253,0.8891995699471241,-1.246703444998094,1.0707167960053972,3.2,2
0.26818034773587807,-0.8069683515112912,1.436925965294726,-0.7727955996161954,0.6492300635534629,3.41,2
-1.6356491618444122,0.8242352382911502,1.0945969682024743,0.2342585718203398,-1.5284513874481986,2.65,0
-1.6356491618444122,-0.36932836400331914,1.5738575641316273,0.7674048978749759,-0.5449823450603514,3.15,1
-0.7702721120351893,-1.0854665253800007,0.4099389740179712,0.47121249451128916,1.56245131719932,3.63,2
1.3066328075069458,-1.1252519787898163,0.8207337705286728,-1.246703444998094,1.56245131719932,3.36,2
1.652783627430635,-0.011259283314978441,-1.6440350085355382,0.9451203398931879,-0.7557257112863185,3.14,2
-0.6837344070542671,0.5059516110126248,-0.5485822178403328,-1.3059419256708316,1.7731946834252876,3.79,2
-0.8568098170161117,-0.09083019013460979,-0.5485822178403328,1.3597897046023495,-0.19374340135040605,3.21,1
-1.3760360469016455,1.818871573536541,-1.164774412606386,0.5304509751840266,-1.5284513874481986,2.76,2
1.652783627430635,-0.09083019013460979,-0.20625322074808128,0.1750200911476024,-1.1772124437382532,2.83,0
0.8739442826023343,-1.0854665253800007,0.8891995699471241,-0.2396492735615592,0.5789822748114741,2.92,2
1.133557397545101,-0.8069683515112912,0.8891995699471241,-1.542895848361781,1.4219557397153424,3.24,2
1.3066328075069458,-1.5628919662977883,1.3684601658762758,0.5304509751840266,-0.3342389788343843,3.4,1
0.7008688726404896,1.1027334121598593,-0.7539796160956836,-0.9505110416344074,-0.6152301338023408,2.88,1
1.133557397545101,-0.2897574571836878,-1.3017060114432866,1.0043588205659255,-0.26399119009239547,2.85,2
-0.6837344070542671,0.5855225178322562,-0.0008558224927304587,-0.5358416769252459,0.1574955423595393,2.88,1
-1.289498341920723,0.1080970769144684,0.13607577634417029,1.596743627293299,-1.1772124437382532,3.27,0
0.787406577621412,-1.5231065128879726,0.5468705728548725,1.7152205886387735,-0.5449823450603514,3.06,1
1.3931705124878682,-0.36932836400331914,-0.34318481958498204,-0.5950801575979833,0.5789822748114741,3.5,2
1.133557397545101,0.6650934246518875,1.0261311687840242,-1.246703444998094,-1.6689469649321769,2.54,0
1.652783627430635,1.4608024928482002,-0.9593770143510351,-1.3651804063435689,-1.3177080212222314,3.32,0
0.8739442826023343,-0.21018655036405662,-1.5755692091170874,0.7674048978749759,0.3682389085855064,3.01,2
0.26818034773587807,-0.24997200377387213,-0.6855138166772335,1.7152205886387735,-1.1069646549962637,2.9,0
1.652783627430635,-1.6822483265272352,-0.8224454155141343,1.1228357819113999,1.140964584747386,2.98,2
-1.54911145686349,1.1823043189794906,0.6838021716917726,-0.002695350870609582,-1.5284513874481986,2.62,0
0.4412557576977228,0.5059516110126248,-0.8224454155141343,0.47121249451128916,-0.9664690775122862,3.13,1
-0.07797047218781106,-0.1306156435444253,-0.48011641842188274,-0.29888775423429637,1.140964584747386,3.27,2
-0.5971967020733447,1.1425188655696752,-1.027842813769485,-1.3059419256708316,1.0707167960053972,3.05,2
-0.9433475219970341,-0.8865392583309224,-0.4116506190034321,1.3005512239296124,1.2112123734893747,2.81,2
-0.4241212921115002,-0.011259283314978441,-0.1377874213296312,-0.5358416769252459,1.140964584747386,3.4,2
-1.6356491618444122,0.8242352382911502,-0.06932162191118052,-0.1804107928888218,0.1574955423595393,3.24,1
0.5277934626786452,-0.7273974446916599,1.6423233635500774,0.29349705249307717,-1.1772124437382532,2.8,0
-1.289498341920723,-0.6478265378720285,0.4099389740179712,1.7152205886387735,-0.26399119009239547,3.1,1
-1.4625737518825677,0.3865952507831779,-0.48011641842188274,0.35273553316581435,0.5789822748114741,3.48,2
0.35471805271680046,-0.051044736724793933,-0.4116506190034321,-0.7727955996161954,1.140964584747386,3.3,2
-0.5106589970924226,0.6253079712420719,-0.27471902016653194,0.8266433785477131,-1.3879558099642204,2.71,0
-1.1164229319588785,0.4661661576028093,-1.164774412606386,1.3597897046023495,-0.3342389788343843,3.09,2
-0.2510458821496556,0.6650934246518875,-1.164774412606386,1.5375051466205614,-1.5986991761901874,2.48,2
0.787406577621412,-0.5284701776425816,1.5738575641316273,-1.1282264836526195,0.016999964875561043,3.19,1
1.4797082174687906,-1.5231065128879726,1.436925965294726,-1.1282264836526195,1.3517079509733536,3.16,2
0.0951049377740337,-0.6478265378720285,0.6153363722733226,-0.4173647155797712,0.9302212185214194,3.66,2
1.133557397545101,-1.2048228856094476,-1.233240212024836,1.3597897046023495,0.8599734297794294,3.55,2
-0.4241212921115002,-0.011259283314978441,1.436925965294726,-0.7727955996161954,-0.19374340135040605,3.11,1
-0.07797047218781106,-0.24997200377387213,0.06760997692571961,-0.6543186382707206,1.2112123734893747,3.02,2
-0.7702721120351893,0.9833770519304125,-1.7125008079539883,1.8929360306569858,-1.5986991761901874,2.93,2
-0.3375835871305778,-0.6876119912818441,0.7522679711102227,-0.7727955996161954,1.63269910594131,3.68,2
-0.3375835871305778,-0.608041084462213,0.9576653693655741,-1.0097495223071447,1.56245131719932,3.57,2
-1.6356491618444122,-0.926324711740738,0.3414731745995211,0.7081664172022385,1.7731946834252876,3.35,2
-1.1164229319588785,-0.011259283314978441,0.4099389740179712,-0.8912725609616701,1.56245131719932,3.53,2
0.18164264275495606,1.1425188655696752,-0.27471902016653194,-1.0097495223071447,-0.6854779225443296,2.91,1
1.3931705124878682,-0.21018655036405662,-1.4386376102801868,-0.1804107928888218,0.9302212185214194,3.08,2
-1.6356491618444122,0.8640206917009656,0.5468705728548725,0.5304509751840266,-1.3879558099642204,2.73,0
1.133557397545101,0.2274534371439156,1.6423233635500774,-1.1282264836526195,-1.6689469649321769,2.64,0
1.3066328075069458,-0.6478265378720285,1.436925965294726,-0.4173647155797712,-0.8962212887702967,2.55,1
0.26818034773587807,0.9833770519304125,-1.6440350085355382,1.1820742625841376,-1.6689469649321769,3.03,2
-1.54911145686349,1.0629479587500439,0.27300737518107104,-0.1804107928888218,-0.6854779225443296,2.98,1
0.7008688726404896,-0.5284701776425816,-0.7539796160956836,1.596743627293299,-0.7557257112863185,3.05,1
0.18164264275495606,1.0629479587500439,-1.5071034096986373,-0.06193383154334699,-0.4044867675763731,3.12,2
-0.9433475219970341,-0.8069683515112912,1.0945969682024743,1.7152205886387735,-0.9664690775122862,3.01,1
-0.16450817716873323,0.18766798373409974,-0.5485822178403328,1.4782666659478243,-1.3879558099642204,2.24,0
-0.3375835871305778,1.1027334121598593,0.06760997692571961,-1.0097495223071447,-0.5449823450603514,2.93,1
1.047019692564179,-0.3295429105935035,0.8891995699471241,-1.246703444998094,0.29799111984351756,3.09,1
-0.3375835871305778,1.0231625053402285,0.6153363722733226,-1.4244188870163064,-0.47473455631836253,2.88,1
-0.3375835871305778,1.261875225799122,0.6838021716917726,-0.8912725609616701,-1.5986991761901874,2.52,0
1.3931705124878682,-0.3295429105935035,-0.6855138166772335,-1.0097495223071447,1.3517079509733536,3.57,2
-0.8568098170161117,-0.7273974446916599,0.6153363722733226,1.3597897046023495,-0.26399119009239547,3.26,1
-1.2029606369398007,0.4661661576028093,0.8207337705286728,-0.29888775423429637,-0.3342389788343843,3.15,1
-0.7702721120351893,-0.488684724232766,-1.4386376102801868,1.952174511329723,0.6492300635534629,3.44,2
-0.6837344070542671,-0.7273974446916599,-0.1377874213296312,0.589689455856764,1.2814601622313648,3.76,2
-0.2510458821496556,0.3070243439635466,-0.5485822178403328,0.41197401383855176,-0.26399119009239547,2.99,1
0.7008688726404896,-1.2843937924290787,1.0945969682024743,-0.8320340802889327,1.56245131719932,3.54,2
-1.6356491618444122,0.5457370644224406,1.0945969682024743,-1.4836573676890434,1.0004690072634081,3.14,2
-0.8568098170161117,0.02852617009483741,1.2315285670393756,-1.3059419256708316,0.9302212185214194,3.18,2
1.652783627430635,-1.3241792458388943,0.6153363722733226,1.4190281852750866,-1.3177080212222314,3.08,0
0.35471805271680046,-0.8467538049211067,0.6153363722733226,0.1750200911476024,0.3682389085855064,2.96,1
-0.7702721120351893,0.5059516110126248,0.8891995699471241,-0.7727955996161954,-0.26399119009239547,2.85,1
