Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,cluster_kmeans,cluster_dbscan,cluster_fuzzy,cluster_subtractive,cluster_final,Stress_Level_Corrected,Stress_Level_Corrected_Encoded,label_changed
7.734602216768585,3.5,6.235686224586392,4.7,2.432744451011604,3.226387323497597,High,1,0,2,2,1,Moderate,1,True
6.065040710469016,3.5,9.96604789863976,0.7,3.4992621192733786,2.919208453667615,Moderate,1,0,2,3,1,Moderate,1,False
7.062239859120505,3.9,7.196495036347657,4.7,0.3522025545600178,2.6946191246949702,Moderate,1,-1,2,3,1,Moderate,1,False
5.807785394973994,0.8,8.953778498029369,2.3,5.525488178183688,3.2118240377807115,Moderate,2,0,1,0,2,Low,0,True
7.244746458506539,2.0,7.977308716382967,5.2,1.290456596365914,3.0284190215668487,Moderate,1,0,2,2,1,Moderate,1,False
9.230803947515726,3.1,7.745012571407579,3.7,0.0,3.4305856892085296,High,0,0,0,1,0,High,2,False
5.856793324770228,0.4,9.527449265168451,2.6,5.59113564154545,3.0581074620979343,Moderate,2,0,1,6,2,Low,0,True
7.7829896678168335,3.7,5.216791617331323,2.9,4.150477393375115,2.615996568655956,High,1,-1,2,2,1,Moderate,1,True
8.41063413653044,2.9,8.564709614165785,0.6,3.5569146893029084,3.1608263498070053,High,0,0,0,1,0,High,2,False
9.228214814455397,1.1,6.087424086627301,5.7,1.9676552803623717,3.025938077628197,High,0,0,2,4,0,High,2,False
5.0,4.0,8.529316347779895,5.0,1.53169723712372,2.910872020765163,Low,1,0,2,3,1,Moderate,1,True
8.947276285866119,0.6,8.868816298447738,4.5,1.7447787656247722,3.4082087626667024,High,0,0,0,7,0,High,2,False
8.920752048048996,3.1,9.217727999907504,2.1,1.4324290562981206,3.2349851166278296,High,0,0,0,1,0,High,2,False
5.404997647491076,1.6,6.807695225203731,0.4,9.487939844620367,2.6242838915997626,Low,2,0,1,5,2,Low,0,False
7.0214340077514406,0.4,9.508129872228748,5.7,2.1863304423276078,2.635355251500473,Moderate,1,0,2,6,1,Moderate,1,False
5.592298663562364,2.0,8.684874016995435,4.2,3.3943373328695463,2.892397937173185,Low,1,0,2,6,1,Moderate,1,True
5.478612470411978,0.3,7.1282908656639234,1.8,9.44640891325197,2.708886811813737,Low,2,0,1,5,2,Low,0,False
9.510792332879218,3.7,6.90392777730957,3.9,0.246173956451229,3.1598874877747924,High,0,0,0,1,0,High,2,False
7.2883079324663935,1.9,6.62786418083479,3.8,5.802104804065342,3.040765803608582,Moderate,2,0,1,2,2,Low,0,True
6.5,2.6,5.328955238832847,5.3,3.616043124496637,3.044911652686661,High,1,0,2,2,1,Moderate,1,True
6.947127393849184,1.8,7.6794210214719,3.7,2.881060722593826,3.208297772636312,Moderate,1,0,2,0,1,Moderate,1,False
6.357130987303968,2.9,8.809054581021453,4.7,1.0913719311861116,2.7919004238086504,Moderate,1,0,2,3,1,Moderate,1,False
8.47343448381521,2.1,5.797039515285183,4.7,3.723601950625825,3.2145329968044067,High,0,0,2,4,0,High,2,False
5.983782424336987,0.5,7.688084802129407,0.3,8.305459155161232,2.720532043869662,Moderate,2,0,1,5,2,Low,0,True
8.487609398177714,1.3,5.0,3.1,5.8918507284365615,3.2338958056014304,High,2,0,1,0,2,Low,0,True
9.61794912498177,0.0,5.554290253143715,4.4,4.373595986869653,3.30037282545963,High,0,0,0,4,0,High,2,False
6.789878835385281,0.4,6.872126406238427,1.6,8.690245877104367,2.862596353337759,Moderate,2,0,1,5,2,Low,0,True
8.927194650420436,3.6,7.049935542373121,3.9,0.8459590230389943,3.571593756714465,High,0,0,0,1,0,High,2,False
6.735140248617213,3.9,5.0,4.1,3.950221896462436,2.577653839351262,High,1,0,2,2,1,Moderate,1,True
7.476921256090026,2.8,5.325682820892218,1.0,7.289786804950171,3.212445679933752,High,2,0,1,5,2,Low,0,True
8.531374195913461,2.7,9.40769993048452,2.2,1.2600171871828652,3.360433417797742,High,0,0,0,1,0,High,2,False
6.4475653397249095,0.4,9.139083107008464,3.9,4.451631252354919,3.034222671962421,Moderate,1,0,2,6,1,Moderate,1,False
5.466154043589115,1.4,9.58968775280366,3.0,4.63261404158654,2.550886259372557,Low,1,0,2,6,1,Moderate,1,True
5.5,1.5,7.280471413368628,0.3,9.594748058686267,2.485971183832349,Moderate,2,0,1,5,2,Low,0,True
8.176246705877757,1.7,9.324865161677844,3.7,0.5881527133210012,3.516085022636848,High,0,0,0,7,0,High,2,False
7.771318796627394,3.5,5.797585638737791,4.1,2.9215372638989936,2.8979398041953126,Moderate,1,0,2,2,1,Moderate,1,False
8.38691969433711,1.2,5.424875234336908,3.9,5.070454471384338,3.0752629700746974,High,2,0,1,4,2,Low,0,True
8.806717062855698,1.6,8.781657561567293,1.1,4.579596911512576,3.444643646345711,High,0,0,0,7,0,High,2,False
9.181235604281325,1.1,6.721286560786949,0.3,6.169618182396036,3.39992695942205,High,0,0,0,0,0,High,2,False
6.5,3.3,5.04919724789359,2.3,6.862614300027657,2.825338382020949,High,2,0,1,2,2,Low,0,True
6.5,0.1,5.981671658531629,2.5,9.1826946586211,2.5008102338161344,High,2,0,1,5,2,Low,0,True
7.448606107945283,2.4,5.0,2.8,6.072457711843886,3.160244028293119,High,2,0,1,2,2,Low,0,True
10.0,2.1,8.427388131652636,1.2,2.1144957728566505,3.6161870007205694,High,0,0,0,1,0,High,2,False
7.584584695262635,3.9,5.886388338095691,0.1,6.508888615737582,3.250674217454001,High,2,0,1,0,2,Low,0,True
9.595859216772403,3.2,5.84273524651568,1.6,4.470546701707708,3.36054914462912,High,0,0,0,1,0,High,2,False
6.507107008518831,1.5,5.0,1.8,8.823405618777205,3.3817997008883856,High,2,0,1,5,2,Low,0,True
8.599734532989794,3.9,9.113328235744202,0.1,2.682884665895728,3.287762003713971,High,0,0,0,1,0,High,2,False
8.938965365183114,1.8,6.478355361243721,1.8,4.543787769414327,3.2944263420134767,High,0,0,0,0,0,High,2,False
5.260605806196231,0.9,5.883126502200441,2.9,8.91305587433984,2.749237777171192,Low,2,0,1,5,2,Low,0,False
5.130680675182338,3.8,9.79550776797242,4.1,1.2505603645883543,3.2191146896352354,Low,1,0,2,3,1,Moderate,1,True
10.0,2.2,9.75863534331733,0.2,2.014380591236532,3.2393101569075022,High,0,0,0,1,0,High,2,False
5.757999714876507,0.6,8.122478123569868,4.7,4.7216792382918245,2.689976065413291,Moderate,1,0,2,6,1,Moderate,1,False
7.686439904650578,0.6,9.411776082890215,3.8,2.641935861818298,3.5946524442711274,Moderate,0,0,0,7,0,High,2,True
5.872099035484124,1.4,9.243803067281318,1.7,5.219870348457532,2.77411962549064,Moderate,1,0,1,6,1,Moderate,1,False
7.038286689324978,3.6,8.429145909330204,0.3,4.48388255834802,2.92649935705936,Moderate,1,0,2,3,1,Moderate,1,False
5.668112715637441,3.8,7.656613289023365,1.5,5.475219073510798,3.251429113195897,Low,1,0,1,0,1,Moderate,1,True
7.321136937068021,2.7,5.188752018727645,1.6,7.0542143741720285,3.1441175964895867,High,2,0,1,5,2,Low,0,True
7.680176464979367,1.7,5.629443134178225,1.0,7.930842351499321,3.4029008299886905,High,2,0,1,5,2,Low,0,True
7.1538004482804265,0.8,5.472576040483944,5.1,5.64190736517191,3.0474128212258,High,2,0,1,2,2,Low,0,True
9.465577154061686,0.8,9.887039998126628,3.6,0.0,3.6171097642862127,High,0,0,0,7,0,High,2,False
8.8648326138327,3.9,8.338269533798575,1.0,2.930536575496314,3.702234096274368,High,0,0,0,1,0,High,2,False
5.0,2.5,9.450331416116958,1.1,5.414278999390153,2.54727574026678,Low,1,0,1,3,1,Moderate,1,True
9.260099602231346,3.6,9.697682115668297,1.6,0.0,3.431251598164291,High,0,0,0,1,0,High,2,False
9.037421877962228,0.6,7.509901090680219,4.3,3.182233434829855,3.372282006010463,High,0,0,0,4,0,High,2,False
6.371156176277967,2.6,8.025633485961825,1.0,5.665710962794747,3.186732858394908,Moderate,2,0,1,0,2,Low,0,True
8.114786261567058,0.0,5.090214362545319,2.1,9.171756950887836,3.11890374365849,High,2,0,1,5,2,Low,0,True
10.0,0.9,7.868025251863636,1.2,4.053142859534527,3.650722006144624,High,0,0,0,7,0,High,2,False
8.450022124060345,0.4,7.3071671954822754,0.2,7.636358705573484,3.2315619164033578,High,2,0,1,0,2,Low,0,True
7.549220927373671,2.6,5.917350430438671,1.7,6.388316544056625,3.284012057625588,High,2,0,1,0,2,Low,0,True
9.750559724296714,0.2,8.8817000203385,1.9,3.2299755946985136,3.4803864184809017,High,0,0,0,7,0,High,2,False
6.924302263625438,3.0,9.044160655480516,4.2,0.3358804849453204,2.663972981083123,Moderate,1,0,2,3,1,Moderate,1,False
8.909342126445823,1.0,7.50996194365019,2.2,4.310808319232734,3.5793741352192763,High,0,0,0,7,0,High,2,False
8.060100220352455,1.0,6.1694130009639485,5.5,3.113308934044427,3.247722093662273,High,0,0,2,4,0,High,2,False
6.74802812365442,0.2,5.20635959305371,1.1,11.39208345700551,2.695644321959241,High,2,0,1,5,2,Low,0,True
9.445479260137184,1.1,8.991799214692254,2.2,1.5939145670194717,3.77440543438723,High,0,0,0,7,0,High,2,False
7.731464800912992,3.0,6.772849115160472,2.1,5.237599088293694,2.931031984938792,Moderate,2,0,1,0,2,Low,0,True
9.412788348758232,3.8,9.54099695187615,0.5,0.1331510434733562,3.3132511958977284,High,0,0,0,1,0,High,2,False
7.6447687415715375,0.8,7.754277600799987,1.1,6.408611130202179,3.45498940521479,Moderate,2,0,1,0,2,Low,0,True
7.228264662211266,3.4,6.298486679269999,0.4,7.50110816855836,2.396044478618814,Moderate,2,-1,1,5,2,Low,0,True
9.57744742874255,3.3,6.496737996127931,3.4,1.2828859530168994,3.3945883330838518,High,0,0,0,1,0,High,2,False
8.031753836081835,2.6,5.593464364718735,5.3,1.3483359285457763,2.9583186257422907,High,1,0,2,2,1,Moderate,1,True
6.5,0.2,5.70750579530421,4.6,6.474784892726018,3.025748585166006,High,2,0,1,6,2,Low,0,True
5.0,1.7,8.134311537772689,0.3,9.268462778241506,2.549451879521688,Low,2,0,1,5,2,Low,0,False
6.062885539654248,0.0,9.087076153391866,5.8,3.4128937852205343,2.6909980968903904,Moderate,1,0,2,6,1,Moderate,1,False
5.509256873261707,2.7,8.807913449671231,5.1,1.5256298555515626,2.4650396828719376,Moderate,1,0,2,3,1,Moderate,1,False
7.026888966628793,2.9,9.238715697655095,1.0,4.3527467109938,2.8919784045387127,Moderate,1,0,2,3,1,Moderate,1,False
6.767404731161099,3.6,9.237449679625447,4.4,0.0093610532062528,2.9917503088994466,Moderate,1,0,2,3,1,Moderate,1,False
8.31833546208791,2.6,5.022904897389195,3.3,4.666847016669226,3.5545062171148287,High,0,0,0,4,0,High,2,False
8.524187379246948,0.7,9.093244501145596,3.4,2.4985127306708823,3.4279478220325736,High,0,0,0,7,0,High,2,False
6.94583697783095,2.9,8.579777959556942,0.6,4.851936086933116,2.672302906928856,Moderate,1,0,1,3,1,Moderate,1,False
7.753350845272988,2.0,6.895543420038974,5.6,2.092310783592256,3.3164078310447898,Moderate,1,0,2,4,1,Moderate,1,False
8.700178520104304,1.8,9.5317597117178,2.8,1.109799754110641,3.5541191792670053,High,0,0,0,7,0,High,2,False
8.06944155867258,3.4,6.550362498134264,4.5,1.3523070149622105,3.2366784351437814,High,0,0,0,4,0,High,2,False
6.647544987918662,3.9,9.33543103950194,2.9,1.3182106951284949,2.7329231198885098,Moderate,1,0,2,3,1,Moderate,1,False
8.590706515659853,2.2,8.778090918753609,1.7,2.034013280843931,3.080067242660746,High,0,0,0,1,0,High,2,False
9.701403764160537,2.9,6.953667513511554,0.1,4.9977992412570185,3.2819758072145717,High,0,0,0,1,0,High,2,False
9.529679847918343,0.0,8.692645885689778,5.8,0.4257226717625146,2.9895191515541386,High,0,-1,0,4,0,High,2,False
8.567882618057125,3.3,7.833778504501536,4.4,0.0,3.223468032981039,High,0,0,0,1,0,High,2,False
5.0,2.0,8.569224216137426,5.2,2.758961758214135,3.0036495912989696,Low,1,0,2,6,1,Moderate,1,True
7.624378435958024,1.6,6.192648507579122,5.2,3.9504210849017194,3.09199680829004,High,1,0,2,2,1,Moderate,1,True
5.401101268959407,1.2,6.593411938736498,5.2,5.597498115584499,3.153670654072088,Low,1,0,1,2,1,Moderate,1,True
6.439510357618518,2.5,8.031301990057932,5.0,2.070373341039108,3.079145736506435,Moderate,1,0,2,2,1,Moderate,1,False
9.342170859252242,0.0,8.713347568215172,0.3,5.708344466336543,3.0663390838008087,High,0,0,0,7,0,High,2,False
7.28040502405052,1.4,8.208777899908979,2.0,5.98476086559521,3.079063569504049,Moderate,2,0,1,0,2,Low,0,True
7.848320844319992,1.6,5.030594673975739,4.7,3.817121128361957,3.1592086676007787,High,1,0,2,2,1,Moderate,1,True
8.503056168368465,1.3,5.0,2.2,6.448037947292701,2.8718112406382805,High,2,0,1,5,2,Low,0,True
10.0,2.6,8.256863729394576,2.1,0.8793999836943123,3.443315227858468,High,0,0,0,1,0,High,2,False
8.169752269131754,0.4,6.628283657764335,1.7,6.7979252287744805,3.1186171171433257,High,2,0,1,0,2,Low,0,True
6.935433243077274,3.9,5.194071100574658,3.1,4.110192286216416,2.9804446842206325,High,1,0,2,2,1,Moderate,1,True
8.237014147106631,2.8,7.340353511684518,1.9,3.410640518772226,3.168399940227693,High,0,0,0,0,0,High,2,False
7.830792211621501,1.1,6.044618452776082,2.9,7.032418361711768,2.865652001219699,Moderate,2,0,1,5,2,Low,0,True
7.913859522076495,3.9,8.386419821078656,0.3,3.5831331939866238,3.056990428724521,High,0,0,0,1,0,High,2,False
5.559909690689375,3.8,6.411434987863801,0.6,7.671656380891234,3.163010931971753,Low,2,0,1,0,2,Low,0,False
8.22139265072876,1.1,5.240284447970306,5.8,3.726848656190494,3.549717523406216,High,0,0,2,4,0,High,2,False
6.327752454053111,2.7,8.651765519360607,3.7,2.968914171943296,2.7241359100931595,Moderate,1,0,2,3,1,Moderate,1,False
8.06407623732683,3.5,10.0,0.3,2.5570411852731514,3.090508099765097,Moderate,0,0,0,3,0,High,2,True
5.437808377855975,3.8,8.188008808099717,5.0,0.570596675609708,2.9654706419879964,Low,1,0,2,3,1,Moderate,1,True
7.66623913800461,2.7,6.862477517634053,0.1,5.707544579336448,3.0412092136234765,High,2,0,1,0,2,Low,0,True
8.330496062986555,1.0,7.554554831616551,5.7,2.176633804531239,3.368336870423138,Moderate,0,0,0,4,0,High,2,True
5.7487349783842445,2.7,10.0,0.6,5.243647448290277,2.9279329505352414,Low,1,0,1,3,1,Moderate,1,True
6.5,1.7,5.572021453792624,4.5,7.457264733658316,2.7434912461602483,High,2,0,1,2,2,Low,0,True
5.961735586893061,1.7,8.512188750673554,0.1,7.542911371190788,3.145649871267255,Moderate,2,0,1,0,2,Low,0,True
8.033228149047302,2.5,8.427135510602334,1.3,3.9778785207400738,2.999590709439423,Moderate,0,0,0,0,0,High,2,True
5.989654860818457,3.5,8.960610802569505,0.1,5.595163418748999,2.908864898846045,Moderate,2,0,1,3,2,Low,0,True
6.325563284583022,0.9,6.292101496399808,1.5,8.952924001437403,2.9818941843959363,Moderate,2,0,1,5,2,Low,0,True
9.001542027973473,2.4,8.499092193653265,0.4,4.071285470672367,3.1743445559146304,High,0,0,0,1,0,High,2,False
9.699558964785236,3.4,9.35415817872359,1.5,0.0983950084394219,3.394311013258554,High,0,0,0,1,0,High,2,False
5.666652477620238,2.5,9.267137697982337,4.4,2.653186725311364,3.101914496449191,Moderate,1,0,2,3,1,Moderate,1,False
6.964173002676412,0.3,7.122781487770588,5.5,3.8766703275517584,3.322810859782364,Moderate,1,0,2,4,1,Moderate,1,False
5.5,1.5,9.513241668999678,4.0,2.638864427739698,3.4905658492938354,Moderate,1,-1,2,0,1,Moderate,1,False
7.907716596006184,1.8,8.183777447188627,1.3,3.9283421298027705,3.205608216069815,High,0,0,0,0,0,High,2,False
6.753046354804157,2.6,9.867218967158086,0.3,4.244579832600768,3.4302353343010266,Moderate,0,0,0,0,0,High,2,True
8.701432549599044,1.2,7.165298147256165,0.1,6.543965596186276,3.4289477289295824,High,0,0,0,0,0,High,2,False
5.819691319114426,2.0,9.656892149706716,0.6,6.231138575294874,2.365125351457267,Low,2,-1,1,3,2,Low,0,False
9.29316077364108,1.6,7.982637120640739,1.4,3.870867785360513,3.2103576596083028,High,0,0,0,7,0,High,2,False
5.25749441157543,0.7,8.689117158947349,5.3,4.28839229441884,2.7401750789800947,Low,1,0,2,6,1,Moderate,1,True
7.98880228770857,2.7,5.257944581855396,1.7,5.02472841992233,3.191358639981061,High,2,0,1,0,2,Low,0,True
7.416529886024266,2.1,6.670366471864096,2.1,5.274312479763574,2.903456137369325,Moderate,2,0,1,0,2,Low,0,True
8.960990635122592,3.2,6.529277978255545,4.8,0.0,3.256598270005545,High,0,0,0,4,0,High,2,False
6.682723365340495,2.0,10.0,4.8,0.4836600564634158,3.1311860463521897,Moderate,1,0,2,3,1,Moderate,1,False
5.795006227386835,1.6,7.673195104544302,3.0,6.087790402857818,2.86985108437165,Low,2,0,1,6,2,Low,0,False
7.927999688613097,3.4,9.10019525581188,2.2,0.7127768451006663,3.180388699353986,High,0,0,0,1,0,High,2,False
7.521828120633935,2.4,5.634754924799862,4.0,4.936749624524997,3.097159479902992,High,1,0,2,2,1,Moderate,1,True
6.5,0.5,6.297669150283394,0.0,11.71654928813162,2.6960510342824007,High,2,0,1,5,2,Low,0,True
8.761581608294245,2.9,6.756295901948193,0.8,4.116306055846297,3.1496216351684425,High,0,0,0,1,0,High,2,False
5.126552927996049,0.9,7.299178596355423,3.6,6.393521744643713,2.6165188928811443,Low,2,0,1,6,2,Low,0,False
6.974892464971807,0.2,7.8193866127478655,1.4,9.420836676433938,3.091438491688268,Moderate,2,0,1,5,2,Low,0,True
7.542397347962919,1.7,7.877264622047491,4.2,3.1819779095685123,3.562868806011625,Moderate,0,0,0,4,0,High,2,True
8.726184167667638,0.7,7.168204515198234,2.5,4.77194324245188,3.30577219879101,High,0,0,0,0,0,High,2,False
7.315163553463349,0.5,7.987424605347568,0.7,6.882148375972339,3.305845409920741,Moderate,2,0,1,0,2,Low,0,True
6.839083380980383,0.6,8.520236369820358,1.2,7.283781209739061,3.2568678775948903,Moderate,2,0,1,0,2,Low,0,True
5.83716870545987,2.0,7.353837573771681,0.1,8.878499787400324,2.860573007618196,Moderate,2,0,1,5,2,Low,0,True
9.734490335892009,0.3,7.951850600846769,3.4,3.7584953407992105,3.612398763549421,High,0,0,0,7,0,High,2,False
6.1862544647839615,0.0,8.716565504383764,3.2,5.877108997936339,3.1322433434409707,Moderate,2,0,1,6,2,Low,0,True
9.118823222529851,3.3,9.03806350909611,1.1,1.301930152641256,3.667653678877103,High,0,0,0,1,0,High,2,False
7.374130259766153,0.7,9.536125332629462,5.3,1.3498562174555448,3.0433101409812844,Moderate,1,0,2,7,1,Moderate,1,False
7.547668446790157,0.3,6.690524190941142,4.8,4.59310587565748,3.049160341036487,Moderate,1,0,2,6,1,Moderate,1,False
5.217824976852948,3.5,6.589998751203291,3.3,4.8691452628031335,2.8078783094960444,Low,1,0,2,2,1,Moderate,1,True
9.950417747849045,0.3,7.6720273384130655,0.4,5.367792379848223,3.7145078413833783,High,0,0,0,7,0,High,2,False
7.064296606446394,4.0,7.33046148164988,1.6,3.328389144157863,2.93068799447417,Moderate,1,0,2,3,1,Moderate,1,False
6.525540613093743,1.4,6.631066453162719,0.4,9.10924845304745,2.7872157473675,Moderate,2,0,1,5,2,Low,0,True
8.005977808349025,2.6,8.146663069689739,0.0,4.032787648988919,2.8502661430225853,High,2,0,1,0,2,Low,0,True
5.643224709543038,2.6,7.493970958212415,0.0,7.915528115305435,3.0870104739468367,Moderate,2,0,1,0,2,Low,0,True
7.7025356249449075,0.3,8.44017945225279,3.5,3.6637553122416175,3.35037125141556,Moderate,0,0,0,7,0,High,2,True
9.3761654253175,3.0,8.056900109392577,1.6,1.435670330271607,3.4035395300820497,High,0,0,0,1,0,High,2,False
7.795796460771454,3.0,5.48682646762316,1.2,5.939754135497744,3.02930234280696,High,2,0,1,0,2,Low,0,True
9.275698334364902,3.0,9.358442105683574,1.5,0.6496004525471796,3.7932146151027815,High,0,0,0,1,0,High,2,False
9.391100882060316,2.3,8.01836515363841,0.6,3.6403130943880937,3.5907405775536496,High,0,0,0,1,0,High,2,False
8.439069490638333,2.9,6.855857403792756,1.2,6.210545700179952,2.9194320075868703,Moderate,2,0,1,0,2,Low,0,True
6.18923189705011,1.7,9.315937232213257,3.0,3.651865944272856,2.755604675631539,Moderate,1,0,2,3,1,Moderate,1,False
5.519991178035768,0.3,8.76427703895976,2.3,6.886600332811752,2.941530071113069,Low,2,0,1,6,2,Low,0,False
8.374846261864061,1.1,8.494305220095741,1.4,3.7912168717355126,3.5121581643560176,High,0,0,0,7,0,High,2,False
9.791508011571574,2.5,6.58730858229822,1.4,3.681368698532384,3.642352934801555,High,0,0,0,1,0,High,2,False
6.673285802642469,2.4,6.0493859133455885,4.0,5.203930019027314,2.722178926042835,Moderate,1,0,1,2,1,Moderate,1,False
9.486986509170004,3.1,8.782365204525771,0.6,2.2427427756695035,3.502017704694916,High,0,0,0,1,0,High,2,False
6.917173529398917,1.7,5.0,1.6,8.719211427823488,2.8843181869642547,High,2,0,1,5,2,Low,0,True
5.064386769639775,3.5,6.251007294276372,3.3,5.606908664417627,2.8145602600565747,Low,1,0,1,2,1,Moderate,1,True
6.636608071269283,3.6,9.329125110212894,1.4,2.667801622198596,3.059633836150912,Moderate,1,0,2,3,1,Moderate,1,False
8.86444097432851,4.0,8.81661162004252,1.2,0.363881224172959,3.467130662766836,High,0,0,0,1,0,High,2,False
5.636123254982958,0.4,10.0,2.0,6.205117080926831,2.395109275005012,Low,2,0,1,6,2,Low,0,False
8.650476282268135,3.2,9.428052144006427,2.8,0.0,3.164329506564362,High,0,0,0,1,0,High,2,False
5.0,1.4,8.765581179757326,3.4,4.981230571740513,2.6786595447303467,Low,1,0,1,6,1,Moderate,1,True
6.832310838131918,2.6,6.243647914110594,0.1,8.58460719494608,3.108964681794688,Moderate,2,0,1,5,2,Low,0,True
9.096811561191798,0.2,9.17485324354941,3.6,2.4749815422935937,3.5607040894774205,High,0,0,0,7,0,High,2,False
7.777286722242923,2.5,9.039722718821018,2.6,1.7193852277987711,3.213408139047766,Moderate,0,0,0,1,0,High,2,True
8.048804493613638,1.8,8.52114886870635,1.9,2.956887325067484,3.2724731896407127,High,0,0,0,0,0,High,2,False
6.031836967534318,2.4,9.413696473557788,5.5,0.6143263679778145,2.981002995605835,Moderate,1,0,2,3,1,Moderate,1,False
5.788207041309832,4.0,9.61651984931397,2.6,1.0379108591283377,2.512490766327827,Moderate,1,0,2,3,1,Moderate,1,False
8.570093594472915,2.9,7.513169800920043,0.2,4.293373728582534,3.689584555686287,High,0,0,0,1,0,High,2,False
8.750617441632608,1.5,9.59241779393841,0.7,4.188820060465274,3.124995798517705,High,0,0,0,7,0,High,2,False
7.672120543583022,2.8,8.670091197875117,3.4,1.2587324941159834,2.9626308583200736,Moderate,1,0,2,3,1,Moderate,1,False
8.308038173678915,2.4,5.691602193986342,4.2,3.2804993542166483,3.058559228288686,High,1,0,2,2,1,Moderate,1,True
6.959385124325693,2.7,9.956212607647393,0.8,3.8562105936260873,3.3888719508600627,Moderate,0,0,0,0,0,High,2,True
9.3647886328507,3.2,10.0,1.0,0.7470456458190533,3.5559398269951448,High,0,0,0,1,0,High,2,False
8.143797923049325,1.6,6.191299039798143,3.4,5.716322986076815,3.1700225529205786,High,2,0,1,0,2,Low,0,True
8.166234094525372,2.4,7.038572903622128,0.3,6.762351819695871,3.1264311753534137,Moderate,2,0,1,0,2,Low,0,True
6.5,1.7,5.955859492481572,3.6,8.077486018606402,2.5490049164546704,High,2,0,1,5,2,Low,0,True
9.563155204173272,3.5,5.763899404958237,3.8,1.2178185571600086,3.4872128268783844,High,0,0,0,1,0,High,2,False
6.834114801778364,3.2,9.231778784302412,0.1,4.265562967740975,3.044553128293344,Moderate,1,0,2,3,1,Moderate,1,False
10.0,1.9,9.066162317494134,0.2,2.9029568473924816,3.721798906240089,High,0,0,0,1,0,High,2,False
6.846612562894892,0.3,10.0,4.9,1.963255734446944,2.9367809803902274,Moderate,1,0,2,6,1,Moderate,1,False
5.573769457418344,0.8,6.1454550915243935,2.8,8.570753262206004,2.6842599115738857,Low,2,0,1,5,2,Low,0,False
6.5,0.4,5.882641783290335,0.9,10.998548560167064,2.918019142228268,High,2,0,1,5,2,Low,0,True
6.285500506577724,3.2,6.9962730008009615,1.8,5.871514664058313,3.0782743672519253,Moderate,2,0,1,0,2,Low,0,True
6.381586231723478,0.5,6.41461727233875,2.1,8.872529402616095,2.9182889765601625,Moderate,2,0,1,5,2,Low,0,True
6.5,3.2,5.939673878277307,2.1,6.820440918834886,2.975432977150905,High,2,0,1,2,2,Low,0,True
9.471118559298851,0.6,5.118131177444173,2.9,5.909617540816428,3.421329273059516,High,0,0,0,4,0,High,2,False
9.175596411755558,0.5,7.571381893235189,3.0,3.9545579846182086,3.012699781572348,High,0,0,0,7,0,High,2,False
5.795094240932912,2.5,6.884234176907347,2.9,6.615986768345857,2.90164318716545,Low,2,0,1,2,2,Low,0,False
6.5,3.3,5.33027046054412,2.5,6.096326970492002,2.7989201915000947,High,2,0,1,2,2,Low,0,True
7.176530777781434,2.9,7.71303124496616,3.9,1.723175314598294,3.2397817403058915,Moderate,1,0,2,2,1,Moderate,1,False
6.974218850186059,2.2,9.013581651935864,5.9,0.0202070449346166,3.025494222942403,Moderate,1,0,2,3,1,Moderate,1,False
8.987041192178062,1.5,5.805263063508523,2.9,4.146353360093347,3.325723042023886,High,0,0,0,4,0,High,2,False
6.667437566313951,3.4,6.587312293686248,5.2,0.8556097460906797,3.457058450941632,Moderate,1,0,2,2,1,Moderate,1,False
6.865757052752541,1.3,6.915055659218902,4.6,3.963868184034888,2.9121761639626844,Moderate,1,0,2,2,1,Moderate,1,False
10.0,0.7,7.349873879333847,3.3,2.182735888423704,3.3980114493553204,High,0,0,0,4,0,High,2,False
6.603675201950401,2.6,6.041498686703674,3.3,4.898660312425151,3.474342113132275,Moderate,0,0,2,0,0,High,2,True
6.5,2.3,5.72212223890388,1.7,8.764126519441145,2.524511854712686,High,2,0,1,5,2,Low,0,True
5.501975667909118,0.7,9.432147785632989,1.7,6.350349293473565,2.626025160204305,Moderate,2,0,1,6,2,Low,0,True
7.4455448919255645,3.2,6.887922995980075,0.5,6.687794528083637,3.0283983877419214,Moderate,2,0,1,0,2,Low,0,True
8.158073992788674,3.4,9.079595304023394,0.7,2.85361055558316,2.946834007014452,Moderate,0,0,0,3,0,High,2,True
5.8122079066860834,3.5,5.977063877733665,1.6,6.724735265295823,3.0317141607176894,Moderate,2,0,1,0,2,Low,0,True
5.0,3.5,8.963691475266007,3.8,2.6003615153131263,2.6899568190848044,Low,1,0,2,3,1,Moderate,1,True
7.0070858474391695,1.4,5.608300331089432,2.9,6.682552935682329,3.237717416454585,High,2,0,1,5,2,Low,0,True
9.96637212091184,0.2,6.714858721913803,1.2,6.4421330023494034,3.52476364730343,High,0,0,0,7,0,High,2,False
6.698998617583641,1.9,8.77183245204449,0.9,5.006850398318927,3.067281515717194,Moderate,2,0,1,0,2,Low,0,True
6.21418846486334,1.7,8.323737133797263,6.0,0.8349681193992492,3.019661488849241,Moderate,1,0,2,2,1,Moderate,1,False
9.056341939375466,0.7,5.202396792672383,1.2,7.989935980563271,3.596900882234332,High,2,0,1,5,2,Low,0,True
